"Subject"|"Activity"|"Time_Body_Acceleration_mean_X"|"Time_Body_Acceleration_mean_Y"|"Time_Body_Acceleration_mean_Z"|"Time_Body_Acceleration_std_X"|"Time_Body_Acceleration_std_Y"|"Time_Body_Acceleration_std_Z"|"Time_Gravity_Acceleration_mean_X"|"Time_Gravity_Acceleration_mean_Y"|"Time_Gravity_Acceleration_mean_Z"|"Time_Gravity_Acceleration_std_X"|"Time_Gravity_Acceleration_std_Y"|"Time_Gravity_Acceleration_std_Z"|"Time_Body_Acceleration_Jerk_mean_X"|"Time_Body_Acceleration_Jerk_mean_Y"|"Time_Body_Acceleration_Jerk_mean_Z"|"Time_Body_Acceleration_Jerk_std_X"|"Time_Body_Acceleration_Jerk_std_Y"|"Time_Body_Acceleration_Jerk_std_Z"|"Time_Body_Gyro_mean_X"|"Time_Body_Gyro_mean_Y"|"Time_Body_Gyro_mean_Z"|"Time_Body_Gyro_std_X"|"Time_Body_Gyro_std_Y"|"Time_Body_Gyro_std_Z"|"Time_Body_Gyro_Jerk_mean_X"|"Time_Body_Gyro_Jerk_mean_Y"|"Time_Body_Gyro_Jerk_mean_Z"|"Time_Body_Gyro_Jerk_std_X"|"Time_Body_Gyro_Jerk_std_Y"|"Time_Body_Gyro_Jerk_std_Z"|"Freq_Body_Acceleration_mean_X"|"Freq_Body_Acceleration_mean_Y"|"Freq_Body_Acceleration_mean_Z"|"Freq_Body_Acceleration_std_X"|"Freq_Body_Acceleration_std_Y"|"Freq_Body_Acceleration_std_Z"|"Freq_Body_Acceleration_Jerk_mean_X"|"Freq_Body_Acceleration_Jerk_mean_Y"|"Freq_Body_Acceleration_Jerk_mean_Z"|"Freq_Body_Acceleration_Jerk_std_X"|"Freq_Body_Acceleration_Jerk_std_Y"|"Freq_Body_Acceleration_Jerk_std_Z"|"Freq_Body_Gyro_mean_X"|"Freq_Body_Gyro_mean_Y"|"Freq_Body_Gyro_mean_Z"|"Freq_Body_Gyro_std_X"|"Freq_Body_Gyro_std_Y"|"Freq_Body_Gyro_std_Z"
28|"WALKING_DOWNSTAIRS"|0.1125393|-0.061443342|-0.18268064|-0.16274265|-0.27112279|-0.53905652|0.89892838|-0.26606816|-0.18949937|-0.98549473|-0.98966212|-0.98948265|-0.56095147|-0.62081368|-0.27773085|-0.31577143|-0.38846248|-0.6304442|-0.69192823|-0.43965723|-0.21745392|-0.59550688|-0.55893801|-0.4577222|-0.59458318|-0.41701215|-0.43490089|-0.49752266|-0.6498339|-0.50542203|-0.2520725|-0.27750224|-0.5441682|-0.16830548|-0.31345303|-0.60198045|-0.35850663|-0.41661258|-0.56514126|-0.33127628|-0.39841152|-0.70823336|-0.45141508|-0.51242347|-0.36054283|-0.65520171|-0.60654336|-0.54326309
29|"WALKING_DOWNSTAIRS"|0.088857203|-0.067252952|-0.25262367|-0.046727599|-0.37670795|-0.36948249|0.90427762|-0.10603828|0.022403011|-0.98250324|-0.9841729|-0.97421596|-0.71711108|-0.55593622|-0.55446342|-0.17846365|-0.4016499|-0.64092913|-0.61054677|-0.38749277|-0.073577991|-0.68769735|-0.47269575|-0.42939984|-0.53644807|-0.36149036|-0.44841657|-0.60792682|-0.79604645|-0.54410417|-0.22403631|-0.35404837|-0.44666137|-0.020575896|-0.46563856|-0.41934492|-0.27748544|-0.4367012|-0.58406778|-0.21657049|-0.40270167|-0.69939555|-0.58828049|-0.61442855|-0.41217974|-0.71934361|-0.4747927|-0.55703846
30|"WALKING_DOWNSTAIRS"|-0.025282608|-0.094826395|-0.23422073|-0.3182149|-0.33049389|-0.42621367|0.93184653|-0.17505778|-0.038332136|-0.98427681|-0.98311442|-0.96611149|-0.45209647|-0.50942757|-0.37761509|-0.49012195|-0.55465257|-0.63457869|-0.66864826|-0.48476164|-0.092950148|-0.59459545|-0.46595462|-0.51600476|-0.64243505|-0.57828975|-0.63855841|-0.67915498|-0.77807675|-0.71014969|-0.36627977|-0.35448952|-0.45081582|-0.31793143|-0.39373086|-0.49265078|-0.49998659|-0.57853534|-0.59847244|-0.53993669|-0.55793554|-0.69577851|-0.53083712|-0.53259243|-0.50347198|-0.61566778|-0.46614929|-0.59504651
1|"WALKING_UPSTAIRS"|0.14085877|-0.076558729|-0.15623238|-0.47091075|-0.2376815|-0.11489283|0.86555365|-0.40731158|-0.14973037|-0.984561|-0.98846584|-0.95415181|-0.42513808|-0.45061639|-0.31412688|-0.61795766|-0.57026659|-0.76895618|-0.44406093|-0.67498106|-0.14293452|-0.77167387|-0.24470503|-0.66346585|-0.48163165|-0.5925952|-0.37350114|-0.73045659|-0.69792143|-0.73990102|-0.5742091|-0.45145731|-0.52128511|-0.50983202|-0.21683052|-0.023140837|-0.65954337|-0.60862455|-0.75472186|-0.60897637|-0.57657881|-0.80415563|-0.69308859|-0.45637365|-0.62337005|-0.80949328|-0.17274192|-0.70839222
2|"WALKING_UPSTAIRS"|0.073728786|-0.19305262|-0.39925032|-0.43838096|-0.028480261|-0.33775479|0.63954655|-0.50622054|-0.59421834|-0.98548506|-0.98030097|-0.9757272|-0.29089182|-0.38324408|-0.51159201|-0.47604283|-0.42469654|-0.70506626|-0.55374785|-0.47656942|-0.54785012|-0.69877725|-0.59991183|-0.46103124|-0.54904425|-0.27399033|-0.54479702|-0.61212382|-0.77233613|-0.58763617|-0.4169721|-0.19244211|-0.49023371|-0.45352433|-0.048013934|-0.3356283|-0.47326319|-0.4172292|-0.67487592|-0.54077977|-0.47649664|-0.74625805|-0.56223091|-0.59261021|-0.43029477|-0.74404523|-0.63833843|-0.54490514
3|"WALKING_UPSTAIRS"|0.058825669|-0.17149004|-0.24207289|-0.46700175|-0.22670495|-0.53297738|0.85919205|-0.43742632|-0.2419074|-0.9842406|-0.97807507|-0.97868627|-0.47427376|-0.49801264|-0.33706589|-0.58853031|-0.47124278|-0.81733798|-0.50076763|-0.63392919|-0.35235865|-0.73902207|-0.69805982|-0.64891217|-0.53936334|-0.20446803|-0.53138562|-0.65526295|-0.8721137|-0.71818911|-0.57433202|-0.30991857|-0.6305837|-0.47348734|-0.26167125|-0.51861171|-0.60259682|-0.51813319|-0.79767969|-0.62595829|-0.51549517|-0.83545978|-0.66722742|-0.77242608|-0.58996215|-0.77443054|-0.68230952|-0.70261241
4|"WALKING_UPSTAIRS"|0.14028257|-0.20173135|-0.23958561|-0.39431078|-0.28400687|-0.49217834|0.92975238|-0.26852548|0.039623954|-0.98249719|-0.99314385|-0.97247602|-0.344482|-0.37011897|-0.38408823|-0.55821522|-0.54781991|-0.81110601|-0.494403|-0.36330133|-0.08018291|-0.70143076|-0.66812154|-0.5384394|-0.49303998|-0.22358292|-0.4127491|-0.69671982|-0.87868277|-0.68033928|-0.46918399|-0.39223242|-0.62303388|-0.36707629|-0.29593168|-0.49043499|-0.56644242|-0.54053768|-0.78628451|-0.59690028|-0.59036353|-0.83497236|-0.61670557|-0.7550415|-0.50631918|-0.72828681|-0.62664889|-0.63498732
5|"WALKING_UPSTAIRS"|-0.029595164|-0.18388452|-0.17328018|-0.21098562|-0.12761982|-0.46926354|0.90714676|-0.33869182|-0.039362238|-0.98705028|-0.9815891|-0.9707348|-0.51549304|-0.59602905|-0.42048679|-0.40166682|-0.3921555|-0.74615091|-0.6749699|-0.37797405|-0.10476889|-0.64698203|-0.58416128|-0.43651538|-0.43921802|-0.27905639|-0.56983955|-0.43595438|-0.70564817|-0.45642658|-0.41411044|-0.33928721|-0.60426998|-0.18323271|-0.10089912|-0.4427708|-0.43467578|-0.47506966|-0.73901099|-0.4223602|-0.34362043|-0.75789941|-0.49068588|-0.63701615|-0.3463001|-0.69857724|-0.582804|-0.5384833
6|"WALKING_UPSTAIRS"|0.14153116|-0.1152133|-0.20330703|-0.17617077|0.0060767067|-0.58958186|0.86958369|-0.41960497|-0.071438356|-0.9886809|-0.97656841|-0.97943001|-0.55267806|-0.79328952|-0.43682762|-0.30975654|-0.26523266|-0.78803756|-0.65162024|-0.44441666|-0.042819635|-0.59586944|-0.55697461|-0.33445812|-0.57634611|-0.57283833|-0.46389674|-0.50279055|-0.72172111|-0.47260031|-0.27753836|-0.144962|-0.66131584|-0.19565698|-0.0087232662|-0.58729326|-0.37988468|-0.34030002|-0.76006508|-0.32479086|-0.24234839|-0.81518061|-0.45982008|-0.58628398|-0.34710266|-0.66216449|-0.55057756|-0.44865699
7|"WALKING_UPSTAIRS"|0.055138153|-0.12912884|-0.36960062|-0.40279585|-0.48619538|-0.28739833|0.70891075|-0.32624846|-0.5657623|-0.9917831|-0.98444423|-0.9811497|-0.40996101|-0.29309985|-0.44161573|-0.56480873|-0.65867299|-0.69822529|-0.71378659|-0.22268954|-0.42618272|-0.52493054|-0.64616756|-0.62752673|-0.59317386|-0.33929035|-0.5511213|-0.73693775|-0.74221415|-0.79376348|-0.4708355|-0.53660727|-0.496725|-0.40428387|-0.49779754|-0.27397193|-0.61277446|-0.67772194|-0.68524287|-0.57571265|-0.66855075|-0.73026709|-0.5289511|-0.65523192|-0.66057942|-0.5839165|-0.6755883|-0.65117503
8|"WALKING_UPSTAIRS"|0.080398514|-0.11546018|-0.25139349|-0.29050004|0.14448965|-0.095914379|0.76623174|-0.33636513|-0.42374259|-0.97897463|-0.9656472|-0.97296707|-0.49555837|-0.4630211|-0.60678125|-0.34876105|-0.19148788|-0.5832568|-0.48644752|-0.7702705|-0.90285978|-0.70802741|-0.35137412|-0.10128021|-0.44629217|-0.58703022|-0.81632111|-0.62175862|-0.57211782|-0.52437368|-0.31173891|-0.047144934|-0.27692785|-0.30128139|0.11588036|-0.077085726|-0.3653513|-0.22880856|-0.54603523|-0.41184266|-0.25742823|-0.66987494|-0.57653481|-0.34973889|-0.12621395|-0.75879809|-0.37335908|-0.18835385
9|"WALKING_UPSTAIRS"|0.11450563|-0.081179448|-0.23677799|-0.61967936|-0.51235549|-0.47419469|0.81995299|-0.17126686|-0.42265041|-0.99127275|-0.97177403|-0.98982246|-0.39434292|-0.33152314|-0.49872399|-0.60392365|-0.73150679|-0.79450711|-1|-0.24157558|-0.26546475|-0.63563356|-0.70252704|-0.43048992|-0.54032968|-0.4868289|-0.39102623|-0.78749759|-0.84455277|-0.80404183|-0.58357991|-0.54068298|-0.61570299|-0.63479945|-0.54473329|-0.49808105|-0.60064168|-0.73206352|-0.77194841|-0.64423097|-0.75229515|-0.81557564|-0.6133476|-0.734351|-0.5210247|-0.66212822|-0.68643254|-0.48983315
10|"WALKING_UPSTAIRS"|0.10569277|-0.064145078|-0.28812396|-0.34571208|-0.2088027|-0.32792522|0.9159417|-0.29198981|-0.027683993|-0.98418188|-0.98709013|-0.96753243|-0.49697307|-0.43636496|-0.48202054|-0.42854262|-0.37637679|-0.72554951|-0.59330589|-0.70275494|-0.13010628|-0.52433162|-0.079056386|-0.60143878|-0.49496247|-0.54427565|-0.46930676|-0.58113603|-0.69634415|-0.63226775|-0.34786583|-0.24108204|-0.52682978|-0.34661134|-0.26071157|-0.32280925|-0.44329441|-0.41254298|-0.68902524|-0.48215626|-0.41376929|-0.77398672|-0.39731438|-0.43262741|-0.53506301|-0.57780884|0.01937584|-0.66220186
11|"WALKING_UPSTAIRS"|0.077308875|-0.1397317|-0.20594784|-0.34824136|-0.28255016|-0.33141495|0.86783787|-0.37250445|0.085326259|-0.98386154|-0.99230027|-0.96243009|-0.39906508|-0.4593552|-0.37109041|-0.5678637|-0.55789692|-0.82860856|-0.61085589|-0.58699365|-0.10954455|-0.73990293|-0.45472333|-0.7927701|-0.47695866|-0.39589481|-0.24651328|-0.75140674|-0.86093382|-0.82869673|-0.48436264|-0.47533938|-0.64305069|-0.33585436|-0.26787106|-0.25532885|-0.59430881|-0.60425349|-0.81944159|-0.57818053|-0.55886057|-0.86087764|-0.63945863|-0.71342106|-0.78183894|-0.77243289|-0.39031227|-0.81529779
12|"WALKING_UPSTAIRS"|0.17073838|-0.11653689|-0.18017607|-0.39395884|-0.32123488|-0.55708924|0.92269254|-0.31881449|-0.16467693|-0.98953122|-0.99034451|-0.9769067|-0.34241876|-0.39377975|-0.18738934|-0.48042691|-0.58139499|-0.84878859|-0.63283927|-0.25400094|-0.10143357|-0.73084695|-0.61081243|-0.58538662|-0.39639928|-0.26052528|-0.40132334|-0.68415533|-0.83313991|-0.72858969|-0.49792175|-0.44300865|-0.70406365|-0.3849434|-0.30603832|-0.53644711|-0.50937543|-0.60313923|-0.82525791|-0.54830384|-0.61351398|-0.87197926|-0.61349324|-0.70452353|-0.51489857|-0.77036533|-0.60558314|-0.66621535
13|"WALKING_UPSTAIRS"|0.057515757|-0.18177382|-0.24172753|-0.46416148|-0.27439478|-0.48008863|0.76015362|-0.45707775|-0.42285613|-0.98856586|-0.98625096|-0.97491183|-0.31252435|-0.7533188|-0.65807374|-0.63406729|-0.6159281|-0.79385409|-0.78063341|-0.45852495|-0.36901064|-0.73900576|-0.53250931|-0.42954385|-0.41382972|-0.44578799|-0.52769901|-0.7432464|-0.83957641|-0.74792371|-0.53555561|-0.38859017|-0.64048851|-0.45933546|-0.26622588|-0.45452659|-0.64508295|-0.64284442|-0.77265237|-0.65503239|-0.66286513|-0.81523704|-0.63604958|-0.6977787|-0.48168633|-0.77236965|-0.561406|-0.49393554
14|"WALKING_UPSTAIRS"|0.047926064|-0.11716788|-0.2715546|-0.44825668|0.078188465|0.35370594|0.57454186|-0.35344908|-0.61268376|-0.9899119|-0.95867324|-0.94555595|-0.37582292|-0.47373725|-1|-0.52787733|-0.48574344|-0.52617588|-0.4104654|-0.59584134|-0.83573374|-0.67189252|0.19029801|0.0085994408|-0.44218249|-0.71619003|-0.81442675|-0.74306001|-0.57100679|-0.54882545|-0.5059134|-0.21761786|-0.1361325|-0.44204955|0.10735876|0.40252734|-0.5676148|-0.50665827|-0.49220844|-0.538048|-0.51089443|-0.56910807|-0.64151321|-0.21141997|-0.14608391|-0.68804186|0.31080479|-0.043851519
15|"WALKING_UPSTAIRS"|0.12240534|-0.10637373|-0.2180091|-0.18607928|-0.15793854|-0.63731206|0.89053327|-0.35459663|0.038973279|-0.98368628|-0.98950971|-0.97674729|-0.52659726|-0.49973134|-0.38254233|-0.39625824|-0.42546573|-0.83023261|-0.50536071|-0.56617341|-0.054435538|-0.62173838|-0.63781952|-0.6606453|-0.51231667|-0.51728474|-0.28693242|-0.67390085|-0.83441216|-0.72519444|-0.26516849|-0.19859318|-0.70239067|-0.17616121|-0.18967613|-0.63074388|-0.46565992|-0.49068221|-0.80983043|-0.42505945|-0.45211566|-0.850005|-0.5310704|-0.70677802|-0.62706348|-0.66148667|-0.61778777|-0.71241057
16|"WALKING_UPSTAIRS"|0.077319451|-0.10498064|-0.31975079|-0.50446638|-0.31009525|-0.26908197|0.79412128|-0.31235579|-0.419405|-0.98731018|-0.98206906|-0.97613575|-0.24569764|-0.37314439|-0.55042684|-0.61724659|-0.5887351|-0.68371556|-0.46081987|-0.38148744|-0.46163399|-0.75323141|-0.76353927|-0.54087429|-0.38971833|-0.19817032|-0.25547412|-0.76207447|-0.85091015|-0.82718935|-0.63578419|-0.48053371|-0.50272181|-0.48455619|-0.32179434|-0.241827|-0.67699692|-0.62604917|-0.67896111|-0.63693507|-0.60417693|-0.69504048|-0.69105729|-0.77241222|-0.68876459|-0.78478944|-0.76519266|-0.55847893
17|"WALKING_UPSTAIRS"|0.015401592|-0.089861762|-0.25478287|-0.24527418|-0.27479527|-0.44720735|0.81621341|-0.41168261|-0.431578|-0.98836066|-0.96983578|-0.97985966|-0.52269899|-0.58610662|-0.55675461|-0.47767775|-0.48977491|-0.78878327|-0.69505911|-0.66595949|-0.4185071|-0.74018451|-0.69708852|-0.39091538|-0.71929379|-0.39929624|-0.50575883|-0.80089967|-0.83707324|-0.73363488|-0.38798927|-0.33344822|-0.60504447|-0.19580443|-0.29477003|-0.43202374|-0.57386235|-0.50786293|-0.77191201|-0.43428294|-0.54165808|-0.80365|-0.68261533|-0.72472921|-0.51036716|-0.77387428|-0.68320702|-0.42329113
18|"WALKING_UPSTAIRS"|0.12666467|-0.11198262|-0.26350513|-0.48084707|-0.36053773|-0.4677353|0.82610294|-0.36601299|-0.33481594|-0.98982111|-0.99120667|-0.9694023|-0.32591733|-0.31867258|-0.43196436|-0.644475|-0.66541201|-0.86358586|-0.44932692|-0.4776018|-0.34716413|-0.82667558|-0.65858742|-0.64283923|-0.51839181|-0.29317718|-0.29985592|-0.84146857|-0.89185656|-0.78811274|-0.60602191|-0.51831693|-0.67825868|-0.45415887|-0.3582989|-0.44183742|-0.66797332|-0.67283634|-0.85089427|-0.66119422|-0.68029327|-0.87828208|-0.78558464|-0.73226485|-0.63458159|-0.83968851|-0.64276343|-0.68107533
19|"WALKING_UPSTAIRS"|-0.061041328|-0.17610724|-0.40329|-0.3424895|-0.081279325|-0.45760724|0.63076649|-0.44434637|-0.50750034|-0.99098407|-0.98799736|-0.96401465|-0.37062341|-1|-0.59359091|-0.43083858|-0.24401322|-0.66157828|-0.46529681|-0.53364389|-0.71606649|-0.6281732|-0.44287342|-0.40662865|-0.63634312|-0.450284|-0.56225939|-0.47888343|-0.76215507|-0.571308|-0.3399405|-0.12176873|-0.51660641|-0.34341605|-0.11801219|-0.46755234|-0.49849424|-0.30587421|-0.61603401|-0.41232332|-0.2373182|-0.7067931|-0.47762125|-0.53356854|-0.39122409|-0.67721589|-0.41232679|-0.46778738
20|"WALKING_UPSTAIRS"|-0.047663634|-0.12636735|-0.2995972|-0.30013521|-0.28771658|-0.38846686|0.70574691|-0.54382286|-0.36101116|-0.97933338|-0.98947792|-0.97349478|-0.50812357|-0.72399232|-0.53945268|-0.41182336|-0.52750031|-0.66991045|-0.45176807|-1|-0.50951834|-0.73751784|-0.33370703|-0.16869429|-0.42687098|-0.37885898|-0.70457751|-0.6322897|-0.5756738|-0.50239088|-0.3460573|-0.34667756|-0.47056022|-0.30625227|-0.30235449|-0.39960819|-0.48618839|-0.54460685|-0.63398069|-0.42598984|-0.54063766|-0.70487777|-0.6571206|-0.3547533|-0.16653429|-0.76305103|-0.33746442|-0.25089391
21|"WALKING_UPSTAIRS"|0.05859506|-0.095395775|-0.21246097|-0.39738816|-0.099500638|-0.33433338|0.74827837|-0.46161164|-0.33878992|-0.9852817|-0.98064733|-0.97891172|-0.47325643|-0.34575828|-0.40271226|-0.53522907|-0.4129201|-0.70098044|-0.54835309|-0.68410984|-0.58585736|-0.68277773|-0.60028569|-0.13730351|-0.4981054|-0.27117471|-0.49352225|-0.68362972|-0.73338644|-0.66218817|-0.56153383|-0.22381156|-0.5114033|-0.37384845|-0.12279776|-0.3529255|-0.57017495|-0.45969633|-0.68454252|-0.55490902|-0.45288263|-0.71536533|-0.60697079|-0.59823287|-0.40348729|-0.72166701|-0.62352261|-0.16152306
22|"WALKING_UPSTAIRS"|0.0056960978|-0.12187889|-0.24895556|-0.028815793|0.053060241|-0.26017299|0.84683628|-0.38636188|-0.20975982|-0.98400468|-0.98612383|-0.98455991|-0.5227271|-0.44643038|-0.63006915|-0.21402412|-0.26093803|-0.60140679|-0.69736137|-0.64964494|-0.43231388|-0.59311985|-0.59254832|-0.28742662|-0.78195071|-0.41360727|-0.60371338|-0.56079361|-0.79472032|-0.6138614|-0.21749726|-0.061345456|-0.35632515|-0.023073558|-0.0033663079|-0.28715802|-0.27938782|-0.26878507|-0.54690787|-0.24104604|-0.3180902|-0.65597235|-0.458124|-0.65236578|-0.3205187|-0.64003022|-0.58609051|-0.34453114
23|"WALKING_UPSTAIRS"|-0.0023770934|-0.12716868|-0.30510394|-0.48289933|-0.2044094|-0.076679378|0.8082851|-0.25787397|-0.39629086|-0.97990653|-0.97608661|-0.96773075|-0.55544671|-0.39202387|-0.7937797|-0.50418836|-0.50088805|-0.52697318|-0.41049542|-0.48221052|-0.41405455|-0.75002479|-0.44786344|-0.30807134|-0.31754344|-0.6280699|-0.58781157|-0.69379189|-0.69246117|-0.66512687|-0.41485204|-0.32192124|-0.25054622|-0.51224749|-0.19741762|-0.058473854|-0.51614122|-0.51766601|-0.48067273|-0.58096192|-0.56643529|-0.58487843|-0.62546178|-0.51607749|-0.37423309|-0.79209624|-0.44935002|-0.40192586
24|"WALKING_UPSTAIRS"|0.06542056|-0.14891237|-0.26446139|-0.41468357|-0.22977539|-0.38964359|0.88499133|-0.29616551|-0.25734571|-0.98598291|-0.96522536|-0.97559039|-0.37679283|-0.50672577|-0.56250594|-0.61815682|-0.65009941|-0.65614878|-0.4273095|-0.4159398|-0.42430737|-0.74386107|-0.69621975|-0.43138333|-0.46196469|-0.30334731|-0.41241001|-0.72275326|-0.76377418|-0.75953792|-0.51160929|-0.42236904|-0.43585388|-0.39337904|-0.22210897|-0.41756787|-0.64966965|-0.67638113|-0.62183671|-0.64976882|-0.67060626|-0.6940932|-0.67968229|-0.64934708|-0.51339065|-0.76419768|-0.74230703|-0.46978721
25|"WALKING_UPSTAIRS"|0.11238966|-0.13600412|-0.39145613|-0.63073873|-0.45062268|-0.48703685|0.90260247|-0.26434805|-0.048408015|-0.97804835|-0.97820783|-0.94667879|-0.23793599|-0.33633781|-0.44928676|-0.75771175|-0.75101152|-0.89812384|-0.43126227|-0.47018079|-0.064095455|-0.73697787|-0.60203691|-0.70273802|-0.59762453|-0.37034053|-0.36273721|-0.78290615|-0.90435348|-0.82963249|-0.65779493|-0.58628718|-0.69761331|-0.63143411|-0.43839622|-0.46042137|-0.77232784|-0.77925669|-0.88936195|-0.80164201|-0.75529544|-0.90529526|-0.66803313|-0.73392527|-0.71416426|-0.76077551|-0.5433401|-0.74067445
26|"WALKING_UPSTAIRS"|0.16393082|-0.094074089|-0.25277631|-0.2867426|-0.25524007|-0.52235192|0.91950408|-0.29236003|-0.040315396|-0.98373729|-0.98068041|-0.97911699|-0.31722438|-0.47008682|-0.31789306|-0.44649394|-0.58608262|-0.7302031|-0.67301653|-0.37477741|-0.019195241|-0.74293597|-0.72190249|-0.46685676|-0.42075759|-0.25244641|-0.34562763|-0.71362611|-0.79800203|-0.68999562|-0.39049072|-0.41827259|-0.60483418|-0.30757272|-0.25503011|-0.51915364|-0.49006961|-0.58735065|-0.70121707|-0.54072825|-0.6187823|-0.76624548|-0.67487117|-0.70567683|-0.45710034|-0.77659174|-0.73631972|-0.51963879
27|"WALKING_UPSTAIRS"|0.11169003|-0.077362956|-0.23349103|-0.40440671|-0.1913|-0.37852155|0.73765405|-0.27990826|-0.52142363|-0.99005528|-0.98214536|-0.98337027|-0.25399224|-0.31119276|-0.49648459|-0.54744317|-0.57083051|-0.69803727|-0.80725006|-0.3038336|-0.3817526|-0.81290165|-0.67414124|-0.36163488|-0.45122527|-0.27345158|-0.42613442|-0.77838002|-0.81732205|-0.73576522|-0.54255201|-0.38367824|-0.51678439|-0.38970983|-0.21836048|-0.35621249|-0.61090442|-0.59440665|-0.68615394|-0.54766916|-0.57334225|-0.70762993|-0.73630238|-0.71236634|-0.55599382|-0.83786405|-0.69329801|-0.36798196
28|"WALKING_UPSTAIRS"|0.11688337|-0.12327765|-0.33929458|-0.35894185|-0.35758595|-0.45460835|0.81879766|-0.35999319|-0.31679827|-0.98896486|-0.97475414|-0.97872053|-0.41523271|-0.31071307|-0.50492835|-0.45718606|-0.51474457|-0.73043381|-0.77330305|-0.31000076|-0.22269299|-0.69505538|-0.57710308|-0.38213021|-0.50048345|-0.27866321|-0.49059764|-0.66837034|-0.79612748|-0.70070014|-0.45129988|-0.41875845|-0.55871661|-0.34587514|-0.38363987|-0.4425368|-0.48025021|-0.53231276|-0.70727498|-0.49266275|-0.5282145|-0.77989978|-0.59790134|-0.65316314|-0.51019408|-0.72597809|-0.55348695|-0.41283937
29|"WALKING_UPSTAIRS"|0.095979677|-0.1352001|-0.29439698|-0.25466907|-0.32806066|-0.15148929|0.90644071|-0.26520055|-0.020270729|-0.97961135|-0.98353807|-0.95279685|-0.52039848|-0.50899296|-0.53786463|-0.46023184|-0.52225763|-0.76809781|-0.5649077|-0.61450011|-0.087513554|-0.6535701|-0.13275308|-0.55283681|-0.79152126|-0.46987066|-0.38397482|-0.60469273|-0.77923488|-0.67176176|-0.37697023|-0.40161186|-0.49486482|-0.21152471|-0.3333875|-0.064026033|-0.51632316|-0.5263209|-0.74207526|-0.45022693|-0.55749216|-0.79271985|-0.565291|-0.49793882|-0.5443865|-0.68154858|0.01488266|-0.59639941
30|"WALKING_UPSTAIRS"|0.087901707|-0.11899273|-0.30251751|-0.54277071|-0.4310872|-0.24593039|0.91117084|-0.26725319|-0.070079132|-0.97844524|-0.98060598|-0.91382658|-0.48608243|-0.44373951|-0.56175724|-0.72426066|-0.75123117|-0.84608498|-0.67849432|-0.72526613|-0.1922067|-0.7537821|-0.31910179|-0.422878|-0.56498321|-0.53360683|-0.53723325|-0.86226539|-0.84876621|-0.7738952|-0.59520226|-0.52760553|-0.57174618|-0.52510164|-0.42088276|-0.20686203|-0.72243087|-0.74897903|-0.84227415|-0.77136521|-0.77675585|-0.86861129|-0.77686437|-0.53425549|-0.53117688|-0.76117167|-0.29606633|-0.53592119
